"","result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"166",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","records_per_person",NA,"min","integer","0","overall","overall"
"167",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","records_per_person",NA,"min","integer","0","overall","overall"
"168",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","records_per_person",NA,"min","integer","0","overall","overall"
"169",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","records_per_person",NA,"min","integer","0","overall","overall"
"170",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","records_per_person",NA,"min","integer","0","overall","overall"
"171",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","records_per_person",NA,"max","integer","1036","overall","overall"
"172",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","records_per_person",NA,"max","integer","2254","overall","overall"
"173",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","records_per_person",NA,"max","integer","48761","overall","overall"
"174",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","records_per_person",NA,"max","integer","3046","overall","overall"
"175",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","records_per_person",NA,"max","integer","29352","overall","overall"
"176",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","records_per_person",NA,"max","integer","5985","overall","overall"
"177",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","records_per_person",NA,"max","integer","6462","overall","overall"
"178",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","records_per_person",NA,"max","integer","7940","overall","overall"
"179",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","records_per_person",NA,"max","integer","3942","overall","overall"
"180",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","records_per_person",NA,"max","integer","4795","overall","overall"
"181",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","In observation","No","count","integer","1947","overall","overall"
"182",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","In observation","No","percentage","percentage","0.430614072919086","overall","overall"
"183",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","In observation","No","count","integer","1616","overall","overall"
"184",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","In observation","No","percentage","percentage","0.348588389590668","overall","overall"
"185",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","In observation","No","count","integer","3563","overall","overall"
"186",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","In observation","No","percentage","percentage","0.389088911675834","overall","overall"
"187",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","In observation","No","count","integer","7698","overall","overall"
"188",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","In observation","No","percentage","percentage","0.907209593935908","overall","overall"
"189",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","In observation","No","count","integer","3544","overall","overall"
"190",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","In observation","No","percentage","percentage","0.808375721356721","overall","overall"
"191",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","In observation","No","count","integer","11242","overall","overall"
"192",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","In observation","No","percentage","percentage","0.873540925571081","overall","overall"
"193",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","In observation","No","count","integer","14108","overall","overall"
"194",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","In observation","No","percentage","percentage","0.817175277377949","overall","overall"
"195",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","In observation","No","count","integer","10917","overall","overall"
"196",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","In observation","No","percentage","percentage","0.881013540831915","overall","overall"
"197",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","In observation","No","count","integer","25025","overall","overall"
"198",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","In observation","No","percentage","percentage","0.843849559073853","overall","overall"
"199",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","In observation","No","count","integer","25204","overall","overall"
"200",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","In observation","No","percentage","percentage","0.882306402987603","overall","overall"
"201",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","In observation","No","count","integer","24586","overall","overall"
"202",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","In observation","No","percentage","percentage","1.05804121652792","overall","overall"
"203",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","In observation","No","count","integer","49790","overall","overall"
"204",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","In observation","No","percentage","percentage","0.961135309474373","overall","overall"
"205",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","In observation","No","count","integer","22776","overall","overall"
"206",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","In observation","No","percentage","percentage","1.46067415730337","overall","overall"
"207",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","In observation","No","count","integer","13937","overall","overall"
"208",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","In observation","No","percentage","percentage","1.75417619042824","overall","overall"
"209",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","In observation","No","count","integer","36713","overall","overall"
"210",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","In observation","No","percentage","percentage","1.55974379977092","overall","overall"
"211",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","In observation","No","count","integer","71733","overall","overall"
"212",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","In observation","No","percentage","percentage","0.963764611043934","overall","overall"
"213",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","In observation","No","count","integer","54600","overall","overall"
"214",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","In observation","No","percentage","percentage","1.0381477466775","overall","overall"
"215",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","In observation","No","count","integer","126333","overall","overall"
"216",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","In observation","No","percentage","percentage","0.994562666942311","overall","overall"
"217",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","In observation","Yes","count","integer","450198","overall","overall"
"218",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","In observation","Yes","percentage","percentage","99.5693859270809","overall","overall"
"219",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","In observation","Yes","count","integer","461968","overall","overall"
"220",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","In observation","Yes","percentage","percentage","99.6514116104093","overall","overall"
"221",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","In observation","Yes","count","integer","912166","overall","overall"
"222",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","In observation","Yes","percentage","percentage","99.6109110883242","overall","overall"
"223",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","In observation","Yes","count","integer","840838","overall","overall"
"224",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","In observation","Yes","percentage","percentage","99.0927904060641","overall","overall"
"225",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","In observation","Yes","count","integer","434866","overall","overall"
"226",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","In observation","Yes","percentage","percentage","99.1916242786433","overall","overall"
"227",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","In observation","Yes","count","integer","1275704","overall","overall"
"228",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","In observation","Yes","percentage","percentage","99.1264590744289","overall","overall"
"229",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","In observation","Yes","count","integer","1712327","overall","overall"
"230",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","In observation","Yes","percentage","percentage","99.182824722622","overall","overall"
"231",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","In observation","Yes","count","integer","1228224","overall","overall"
"232",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","In observation","Yes","percentage","percentage","99.1189864591681","overall","overall"
"233",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","In observation","Yes","count","integer","2940551","overall","overall"
"234",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","In observation","Yes","percentage","percentage","99.1561504409261","overall","overall"
"235",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","In observation","Yes","count","integer","2831400","overall","overall"
"236",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","In observation","Yes","percentage","percentage","99.1176935970124","overall","overall"
"237",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","In observation","Yes","count","integer","2299142","overall","overall"
"238",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","In observation","Yes","percentage","percentage","98.9419587834721","overall","overall"
"239",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","In observation","Yes","count","integer","5130542","overall","overall"
"240",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","In observation","Yes","percentage","percentage","99.0388646905256","overall","overall"
"241",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","In observation","Yes","count","integer","1536504","overall","overall"
"242",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","In observation","Yes","percentage","percentage","98.5393258426966","overall","overall"
"243",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","In observation","Yes","count","integer","780567","overall","overall"
"244",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","In observation","Yes","percentage","percentage","98.2458238095718","overall","overall"
"245",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","In observation","Yes","count","integer","2317071","overall","overall"
"246",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","In observation","Yes","percentage","percentage","98.4402562002291","overall","overall"
"247",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","In observation","Yes","count","integer","7371267","overall","overall"
"248",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","In observation","Yes","percentage","percentage","99.0362353889561","overall","overall"
"249",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","In observation","Yes","count","integer","5204767","overall","overall"
"250",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","In observation","Yes","percentage","percentage","98.9618522533225","overall","overall"
"251",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","In observation","Yes","count","integer","12576034","overall","overall"
"252",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","In observation","Yes","percentage","percentage","99.0054373330577","overall","overall"
"253",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Standard concept","Standard","count","integer","452145","overall","overall"
"254",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Standard concept","Standard","percentage","percentage","100","overall","overall"
"255",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Standard concept","Standard","count","integer","463584","overall","overall"
"256",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Standard concept","Standard","percentage","percentage","100","overall","overall"
"257",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Standard concept","Standard","count","integer","915729","overall","overall"
"258",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Standard concept","Standard","percentage","percentage","100","overall","overall"
"259",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Standard concept","Standard","count","integer","848536","overall","overall"
"260",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Standard concept","Standard","percentage","percentage","100","overall","overall"
"261",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Standard concept","Standard","count","integer","438410","overall","overall"
"262",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Standard concept","Standard","percentage","percentage","100","overall","overall"
"263",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Standard concept","Standard","count","integer","1286946","overall","overall"
"264",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Standard concept","Standard","percentage","percentage","100","overall","overall"
"265",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Standard concept","Standard","count","integer","1726435","overall","overall"
"266",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Standard concept","Standard","percentage","percentage","100","overall","overall"
"267",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Standard concept","Standard","count","integer","1239141","overall","overall"
"268",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Standard concept","Standard","percentage","percentage","100","overall","overall"
"269",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Standard concept","Standard","count","integer","2965576","overall","overall"
"270",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Standard concept","Standard","percentage","percentage","100","overall","overall"
"271",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Standard concept","Standard","count","integer","2856604","overall","overall"
"272",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Standard concept","Standard","percentage","percentage","100","overall","overall"
"273",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Standard concept","Standard","count","integer","2323728","overall","overall"
"274",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Standard concept","Standard","percentage","percentage","100","overall","overall"
"275",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Standard concept","Standard","count","integer","5180332","overall","overall"
"276",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Standard concept","Standard","percentage","percentage","100","overall","overall"
"277",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Standard concept","Standard","count","integer","1559280","overall","overall"
"278",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Standard concept","Standard","percentage","percentage","100","overall","overall"
"279",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Standard concept","Standard","count","integer","794504","overall","overall"
"280",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Standard concept","Standard","percentage","percentage","100","overall","overall"
"281",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Standard concept","Standard","count","integer","2353784","overall","overall"
"282",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Standard concept","Standard","percentage","percentage","100","overall","overall"
"283",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Standard concept","Standard","count","integer","7443000","overall","overall"
"284",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Standard concept","Standard","percentage","percentage","100","overall","overall"
"285",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Standard concept","Standard","count","integer","5259367","overall","overall"
"286",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Standard concept","Standard","percentage","percentage","100","overall","overall"
"287",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Standard concept","Standard","count","integer","12702367","overall","overall"
"288",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Standard concept","Standard","percentage","percentage","100","overall","overall"
"289",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Domain","Drug","count","integer","452145","overall","overall"
"290",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Domain","Drug","percentage","percentage","100","overall","overall"
"291",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Domain","Drug","count","integer","463584","overall","overall"
"292",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Domain","Drug","percentage","percentage","100","overall","overall"
"293",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Domain","Drug","count","integer","915729","overall","overall"
"294",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Domain","Drug","percentage","percentage","100","overall","overall"
"295",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Domain","Drug","count","integer","848536","overall","overall"
"296",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Domain","Drug","percentage","percentage","100","overall","overall"
"297",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Domain","Drug","count","integer","438410","overall","overall"
"298",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Domain","Drug","percentage","percentage","100","overall","overall"
"299",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Domain","Drug","count","integer","1286946","overall","overall"
"300",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Domain","Drug","percentage","percentage","100","overall","overall"
"301",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Domain","Drug","count","integer","1726435","overall","overall"
"302",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Domain","Drug","percentage","percentage","100","overall","overall"
"303",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Domain","Drug","count","integer","1239141","overall","overall"
"304",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Domain","Drug","percentage","percentage","100","overall","overall"
"305",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Domain","Drug","count","integer","2965576","overall","overall"
"306",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Domain","Drug","percentage","percentage","100","overall","overall"
"307",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Domain","Drug","count","integer","2856604","overall","overall"
"308",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Domain","Drug","percentage","percentage","100","overall","overall"
"309",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Domain","Drug","count","integer","2323728","overall","overall"
"310",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Domain","Drug","percentage","percentage","100","overall","overall"
"311",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Domain","Drug","count","integer","5180332","overall","overall"
"312",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Domain","Drug","percentage","percentage","100","overall","overall"
"313",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Domain","Drug","count","integer","1559280","overall","overall"
"314",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Domain","Drug","percentage","percentage","100","overall","overall"
"315",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Domain","Drug","count","integer","794504","overall","overall"
"316",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Domain","Drug","percentage","percentage","100","overall","overall"
"317",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Domain","Drug","count","integer","2353784","overall","overall"
"318",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Domain","Drug","percentage","percentage","100","overall","overall"
"319",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Domain","Drug","count","integer","7443000","overall","overall"
"320",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Domain","Drug","percentage","percentage","100","overall","overall"
"321",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Domain","Drug","count","integer","5259367","overall","overall"
"322",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Domain","Drug","percentage","percentage","100","overall","overall"
"323",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Domain","Drug","count","integer","12702367","overall","overall"
"324",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Domain","Drug","percentage","percentage","100","overall","overall"
"325",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Type concept id","EHR administration record (32818)","count","integer","160718","overall","overall"
"326",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Type concept id","EHR administration record (32818)","percentage","percentage","35.5456767187517","overall","overall"
"327",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Type concept id","EHR administration record (32818)","count","integer","165532","overall","overall"
"328",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Type concept id","EHR administration record (32818)","percentage","percentage","35.7070131842341","overall","overall"
"329",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Type concept id","EHR administration record (32818)","count","integer","326250","overall","overall"
"330",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Type concept id","EHR administration record (32818)","percentage","percentage","35.6273526338032","overall","overall"
